,Date,daily_generacion,daily_consumo_combustible,daily_demanda,daily_aportes_energia,daily_volumen_util_energia,daily_disponibilidad_real,daily_precio_bolsa,daily_emision_CO2_eq
1377,2017-07-09,165.16402316999998,145.02407,165.30237527,200.6361,13501.162,314.81424,67.1025,8715.12
1378,2017-07-10,190.63897427,146.08664,190.76967588,206.8283,13523.3748,320.802,74.43791666666667,8880.320000000002
1379,2017-07-11,189.93036721,135.02934,190.01527502000002,217.3542,13559.5419,315.72768,74.58541666666667,8217.01
1380,2017-07-12,185.508843,147.96403,185.5071239,235.4276,13595.3599,314.30352,66.23750000000001,9439.33
1381,2017-07-13,190.56939475,134.80452000000002,190.51304465,182.4376,13589.1304,315.98735999999997,71.0825,8244.91
1382,2017-07-14,190.71295281,142.56802,191.2696265,165.4761,13577.4353,317.52672,71.18291666666667,9007.96
1383,2017-07-15,179.95691219,113.83001,179.96322727,180.5515,13574.3532,322.60247999999996,64.67833333333334,6841.6500000000015
1384,2017-07-16,159.82189201,129.26271,159.82802766,164.4384,13574.0074,322.27968,66.19583333333334,8177.5199999999995
1385,2017-07-17,186.38293858,143.05085,188.08957862,168.9896,13551.2403,324.34896000000003,69.82749999999999,8895.61
1386,2017-07-18,190.14113163,148.77954,192.43262736000003,260.3525,13588.4473,318.96719999999993,83.24666666666667,9321.8
1387,2017-07-19,187.86374400999998,163.27822,190.25942209000002,254.6828,13635.3913,320.9891999999999,87.24375000000002,10447.970000000001
1388,2017-07-20,167.86762436,147.20556,167.8595576,249.3898,13700.1707,322.812,68.0425,9018.919999999998
1389,2017-07-21,186.50388245000002,156.87959,186.50803296,161.7138,13678.6251,317.16768,73.79333333333335,10115.420000000002
1390,2017-07-22,181.71491211,144.35967000000002,181.90922991,144.0234,13642.9226,321.20784,65.67916666666667,8801.95
1391,2017-07-23,163.71873997999998,139.27971000000002,164.03823847,181.6308,13646.1322,320.49503999999996,65.19749999999999,8292.41
1392,2017-07-24,192.40012475999998,168.61689,192.48221946,155.177,13597.0464,316.53144,70.77291666666667,10936.06
1393,2017-07-25,193.7340507,153.22446000000002,194.13394797,284.8451,13643.0153,314.80127999999996,77.0475,9546.78
1394,2017-07-26,193.01351758,171.06467,193.68726041,235.2097,13661.2282,316.836,72.21833333333333,11081.939999999999
1395,2017-07-27,194.38437998999999,175.30018,195.46850783000002,200.9101,13654.358,318.24456,78.90333333333335,11973.800000000003
1396,2017-07-28,193.72327595,185.40019999999998,194.34878968,223.2486,13696.9665,315.90096,83.09333333333332,12699.720000000001
1397,2017-07-29,183.37530869,164.56633,183.64709731,182.2377,13712.5738,317.71272000000005,72.49041666666666,10723.269999999999
1398,2017-07-30,160.92121176999999,179.23710999999997,161.94458998,217.0753,13775.9963,317.32272,71.75750000000001,11537.660000000002
1399,2017-07-31,181.23036408,174.45204,181.98554837,199.3762,13789.8689,322.30392,70.41291666666667,11596.199999999999
1400,2017-08-01,185.68239026999998,182.23192,186.98323672,168.8749,13768.0216,320.37216,93.92666666666666,12097.479999999998
1401,2017-08-02,191.43130948,206.11511000000002,191.80172527000002,142.4581,13725.5809,323.21808000000004,79.31375,14363.19
1402,2017-08-03,195.17639144999998,189.64834,195.90501027000002,131.1817,13664.0638,326.1336,81.08041666666666,13472.25
1403,2017-08-04,192.122384,187.91252000000003,192.17550322999998,216.2885,13677.3713,330.23303999999996,67.67958333333333,12958.36
1404,2017-08-05,178.86657842000002,158.89795999999998,178.99095911,143.2529,13639.372,330.20976,64.76,10569.400000000001
1405,2017-08-06,163.59283875999998,134.54425999999998,163.65158900999998,124.4307,13607.7608,324.55992,64.34,8687.11
1406,2017-08-07,170.60830231,155.56593999999998,169.15189875,152.1523,13588.8494,323.21904,65.99166666666666,10329.04
1407,2017-08-08,196.43444056,158.46177,194.45752942,183.8233,13558.4045,329.05464,70.64333333333333,10132.369999999999
1408,2017-08-09,194.24077977000002,188.03552000000002,192.22229106,245.7906,13596.9513,325.31304,68.11041666666667,12548.449999999999
1409,2017-08-10,193.81079096,175.28520999999998,192.15193098,154.5774,13548.6549,325.09344,68.3,11564.24
1410,2017-08-11,193.18536075,174.23682,192.62264459,167.1845,13526.1354,324.48024,66.00374999999998,11956.22
1411,2017-08-12,181.74036604000003,177.38081999999997,181.62641784000002,201.5122,13536.0855,317.9976,69.03750000000001,12569.609999999997
1412,2017-08-13,165.28674185000003,166.37919,165.31765511,123.7648,13490.6479,313.67904,68.65291666666667,11616.230000000001
1413,2017-08-14,193.54018191000003,190.99502999999996,193.96472327,110.7629,13413.7909,316.78056,79.24166666666666,13149.58
1414,2017-08-15,196.61023652,216.77579999999998,197.38854239,116.9817,13346.47,320.62559999999996,85.65291666666667,14017.11
1415,2017-08-16,193.27514800999998,242.23588999999998,193.85158242,158.4091,13319.5516,321.72168,73.97958333333334,16326.669999999998
1416,2017-08-17,195.38070170000003,270.65663,198.28910573,122.3088,13259.1714,322.01424,79.78083333333335,18639.88
1417,2017-08-18,197.53714456999998,230.47766,197.53919807,124.6625,13190.8277,325.10064,97.0425,15250.62
1418,2017-08-19,183.05491196999998,199.44204000000002,183.17347267,171.9351,13188.0314,328.98792,110.76125000000002,14005.38
1419,2017-08-20,161.31633988,167.41905,161.51695478,159.5477,13180.1442,328.80791999999997,98.50666666666666,11513.46
1420,2017-08-21,164.16503581999999,162.43779999999998,164.86251982,136.0308,13145.8954,326.22336,107.29,11391.08
1421,2017-08-22,190.88365835000002,188.02236,190.94191389,146.6273,13098.4811,328.12632,106.52083333333331,13145.849999999999
1422,2017-08-23,192.48636719,187.43165,192.94346650999998,121.2022,13045.5281,328.13016000000005,108.34250000000002,12972.93
1423,2017-08-24,191.68244295,228.43625,192.06277297999998,165.6684,13037.0664,323.79624,116.31083333333333,15297.68
1424,2017-08-25,192.39897083000002,248.83195999999998,192.5488023,123.3407,12990.2035,330.83711999999997,113.66333333333334,17035.049999999996
1425,2017-08-26,183.71259528,275.73346000000004,183.87746926,127.9552,12964.3953,326.136,114.77166666666669,19959.97
1426,2017-08-27,165.75665472999998,173.50946000000002,165.88621255,155.2111,12965.3362,327.59256,113.02749999999999,12149.33
1427,2017-08-28,188.92545206,196.29016000000001,189.05762743,127.059,12918.3143,330.65016,127.25999999999999,13221.59
1428,2017-08-29,190.57813197,218.28751,190.66272453,176.8425,12923.407,330.85823999999997,134.04999999999998,14812.910000000002
1429,2017-08-30,190.5248995,254.64804000000004,190.89500941999998,218.3957,12971.2506,318.55848,138.54833333333332,18505.8
1430,2017-08-31,192.41348097,276.230810034,192.79897426,180.9235,12984.7386,323.62632,137.15166666666667,20557.50000316166
1431,2017-09-01,194.75798476000003,301.94622999999996,194.97250316,122.8911,12947.7629,318.79776,143.9675,23252.289999999997
1432,2017-09-02,186.10211878,286.78384,186.16476294,178.6479,12950.2912,315.39216000000005,140.88833333333335,21988.53
1433,2017-09-03,165.24429878,257.24115,165.69184749000001,133.6102,12941.797,323.06064000000003,138.26,18972.43
1434,2017-09-04,193.00869726999997,247.26406999999998,193.26725693,117.4281,12883.2548,330.44136,140.79999999999998,18364.399999999998
1435,2017-09-05,196.28694012,256.02637999999996,196.53547046,140.0689,12846.0187,326.77992,136.67375,19058.12
1436,2017-09-06,195.67391920999998,244.75342,195.86791406,138.0196,12808.1007,322.26792,139.7825,17893.32
1437,2017-09-07,192.48736996,240.19750000000002,192.82155362,147.5714,12785.9088,321.83376,133.07708333333335,17702.879999999997
1438,2017-09-08,189.22607425,262.33979999999997,189.50896047,169.4465,12776.3469,328.26719999999995,139.25125,19760.65
1439,2017-09-09,176.42069385,216.51685999999998,176.49080309,173.6533,12788.0908,328.64088,124.23583333333333,15730.88
1440,2017-09-10,159.83967998,213.80107,159.90997463999997,220.4043,12872.8205,332.274,126.37208333333332,15806.160000000002
1441,2017-09-11,188.35627279,297.54348999999996,188.4324911,144.2431,12849.9491,326.92464,130.48125000000002,21089.670000000002
1442,2017-09-12,192.84462698000002,319.16774,193.07554335,158.0613,12841.5525,319.97904,124.23916666666666,22849.570000000003
1443,2017-09-13,192.46582766000003,324.41835,192.5402714,169.2925,12835.4401,314.06448,128.52499999999998,23971.11
1444,2017-09-14,193.08988401,370.69536,193.20763304,146.4224,12823.4624,317.05440000000004,133.75875,27540.8
1445,2017-09-15,193.65570022000003,316.48364,193.73642107,192.6098,12855.0645,318.71832,114.14916666666666,23295.16
1446,2017-09-16,184.79126922,330.3191300000001,185.14106186,267.1972,12915.0621,326.56272,116.79833333333333,23504.69
1447,2017-09-17,160.83766723000002,215.11371,161.42775913999998,248.3653,12979.9704,329.38032,113.19333333333333,14833.939999999999
1448,2017-09-18,188.97341552,249.05073,188.97634315000002,159.2679,12971.7757,332.0844,122.36666666666667,18359.68
1449,2017-09-19,194.09068714999998,238.53466999999998,194.25241687000002,155.0551,12951.1323,331.64712,102.13083333333334,17751.800000000003
1450,2017-09-20,196.59058907,227.20333,196.67146347,165.1999,12939.7987,331.992,112.92166666666667,16105.219999999998
1451,2017-09-21,196.7787357,225.34175000000002,197.00901922,114.0369,12879.6957,329.54783999999995,123.87,16689.829999999998
1452,2017-09-22,196.08033920000003,227.79983000000001,196.81416853,139.3445,12845.167,332.35727999999995,119.98583333333333,16826.079999999998
1453,2017-09-23,183.30206026,215.83509999999998,183.56508781,216.5247,12891.454,333.24480000000005,123.17250000000001,15265.070000000002
1454,2017-09-24,165.64285125,204.29568,166.28735322,164.7951,12900.8974,331.09296,113.73375,14527.650000000001
1455,2017-09-25,190.04895024,214.36214000000004,190.12438157,142.9734,12855.4164,332.51232,112.20916666666666,15626.86
1456,2017-09-26,192.12406864000002,227.31475000000003,192.21463208,129.0989,12833.9622,329.7504,116.03791666666666,16890.930000000004
1457,2017-09-27,195.53773681,230.40977999999998,195.59805052000002,107.7567,12765.2737,322.67112,111.60166666666667,17040.96
1458,2017-09-28,193.48320854,230.89050000000003,193.62421187,150.7889,12731.2104,316.39296,131.82666666666668,16817.08
1459,2017-09-29,190.98996715,203.40042,191.15011693,181.372,12717.6534,324.97176,109.15708333333335,14493.829999999998
1460,2017-09-30,178.40185465000002,181.78000000000003,178.49955135,199.5659,12743.7299,330.59232000000003,106.19916666666666,11290.610000000002
1461,2017-10-01,161.00699743,132.61287,161.49015251,151.1962,12746.9633,329.40888,106.23333333333335,8324.59
1462,2017-10-02,186.31263953,170.99385999999998,186.53023528999998,210.2183,12789.8765,328.21152,115.91249999999998,11503.600000000002
1463,2017-10-03,189.92448831000002,254.11304999999996,190.18844099,196.5026,12806.0163,323.48519999999996,115.40958333333333,16733.920000000002
1464,2017-10-04,187.56504327,184.64968,187.69815326,222.6939,12858.1673,323.06616,119.14166666666665,12538.930000000002
1465,2017-10-05,186.62989411,192.09620999999999,186.68450071,176.2125,12856.5418,314.358,128.51041666666666,12727.679999999998
1466,2017-10-06,186.3784599,217.08535000000003,186.47370233,155.0163,12845.0719,308.07527999999996,114.75,15100.61
1467,2017-10-07,181.07154069,264.80155,181.18053024,134.5325,12823.1486,299.4768,125.74666666666667,18620.32
1468,2017-10-08,166.26250101000002,206.36821000000003,166.65315327000002,119.7871,12790.4328,305.68847999999997,115.74083333333333,14213.8
1469,2017-10-09,189.77900035,192.57083000000003,190.03780389,133.1592,12738.1196,334.20959999999997,122.98916666666666,13128.26
1470,2017-10-10,192.86747048,198.97472000000002,193.14249288,142.7454,12706.8569,324.43703999999997,120.18041666666666,13663.76
1471,2017-10-11,191.70652938,206.02630000000005,191.91147955000002,170.186,12693.2627,322.73735999999997,125.19916666666666,14371.640000000003
1472,2017-10-12,195.07236384,205.62480999999997,195.12351998,120.959,12634.0161,332.79,126.06500000000001,14408.4
1473,2017-10-13,196.34683249,244.7312,196.42174696,122.9156,12576.8931,332.53176,134.13958333333332,17696.78
1474,2017-10-14,184.23868542000002,268.50104,184.36271979,126.74,12541.7282,324.04656,124.505,19624.1
1475,2017-10-15,164.5010206,256.29589000000004,164.65442807,124.1142,12527.8949,307.47744,125.34375,17466.68
1476,2017-10-16,171.65919765,189.15398,171.83630214,134.9601,12493.6267,320.01432,123.5675,12502.520000000002
1477,2017-10-17,198.29650622999998,275.89925000000005,198.42788912999998,109.3086,12421.1449,320.43672000000004,138.00333333333333,19313.640000000003
1478,2017-10-18,200.63134132,338.6727099999999,200.78586868,107.337,12355.053,324.68736,153.33833333333334,24571.450000000004
1479,2017-10-19,199.01153109999998,326.48397000000006,199.08855526,110.5219,12287.9274,321.1908,151.8,23841.13
1480,2017-10-20,199.76586928,358.60135,199.88933656,117.886,12230.2126,329.55552,157.11333333333332,27430.48999999999
1481,2017-10-21,189.04627572,320.4195000000001,189.29980204,130.1788,12194.3261,315.46176,171.44541666666666,24432.270000000004
1482,2017-10-22,166.57459136000003,283.34054,166.74859465,162.6015,12204.2205,316.94016000000005,155.99291666666667,22058.100000000002
1483,2017-10-23,188.79177625999998,296.20693,188.90078726,128.4889,12168.5075,325.356,166.70208333333332,22911.670000000002
1484,2017-10-24,189.21301460000004,321.27866,189.4570722,116.4912,12117.0696,320.92392,167.42999999999998,24800.550000000003
1485,2017-10-25,188.31906435,296.16431,188.44682006,108.6878,12053.9661,321.49056,168.775,23051.74
1486,2017-10-26,189.68878763,307.95866000000007,189.74519456000002,158.7337,12035.8962,325.96032,173.11583333333337,23753.03
1487,2017-10-27,189.18368824,278.03594,189.38048797,124.7478,11988.7159,325.38816,166.36166666666668,21354.17
1488,2017-10-28,177.81709296,261.76369,178.23198596,184.4256,12013.2514,324.65232000000003,157.20250000000001,19884.890000000003
1489,2017-10-29,157.48312719999998,281.11460000000005,157.77330240999999,250.4818,12125.8007,324.73056,146.885,21546.97
1490,2017-10-30,183.56614354,274.43687,183.62215149000002,169.4048,12130.5551,327.74016000000006,131.00916666666666,21006.21
1491,2017-10-31,186.04782297000003,278.55107999999996,186.15821109,167.5056,12122.4853,319.03944,109.71374999999999,20722.350000000002
1492,2017-11-01,189.145115,235.80145,189.83396004,162.6291,12098.1813,315.97391999999996,137.24166666666667,16170.01
1493,2017-11-02,190.17287215000002,244.73694000000003,193.26121566,151.6471,12067.8252,318.05111999999997,135.5275,16728.09
1494,2017-11-03,188.9233358,270.20459000000005,193.46139421,173.9837,12058.5722,324.99744,144.78333333333333,19277.56
1495,2017-11-04,181.75849954999998,273.03525999999994,182.69684408,263.9674,12145.8838,327.03096,137.60333333333332,19716.340000000004
1496,2017-11-05,160.39901675,265.98016,161.99018653,160.6323,12167.2868,329.4648,135.60999999999999,19032.45
1497,2017-11-06,164.56462657999998,263.40951000000007,164.93533708,146.1838,12171.6713,333.32903999999996,131.86791666666667,18961.07
1498,2017-11-07,189.98034378,279.82268,190.12019269,121.4537,12131.2758,327.40848,137.26,20527.079999999998
1499,2017-11-08,191.83881199,282.7118,191.90941011,174.3235,12125.4151,326.50559999999996,142.95083333333332,20595.88
1500,2017-11-09,191.80082864000002,255.50363,191.87013185,162.0873,12120.4913,329.02464000000003,148.55416666666665,17751.57
1501,2017-11-10,192.21037475999998,234.49127,192.29983654,167.5272,12118.4992,326.33208,149.67583333333334,16375.81
1502,2017-11-11,182.31365526,213.03454000000005,182.44523150999999,177.2633,12138.0392,319.49159999999995,148.58,14554.820000000002
1503,2017-11-12,162.35580747000003,227.71647000000004,164.96647655,144.3015,12142.9984,317.05127999999996,139.55499999999998,15713.6
1504,2017-11-13,168.98191709,239.40642000000005,169.24479127,131.1332,12124.5471,318.76032,143.60666666666665,16649.77
1505,2017-11-14,188.56847482,261.64475,188.64386488,156.9157,12119.5819,314.93304,164.56333333333336,19028.71
1506,2017-11-15,188.17141859,293.50656,188.25292113,263.9551,12203.4467,318.85727999999995,156.61833333333334,21281.739999999994
1507,2017-11-16,190.72867750999998,303.97783999999996,191.10369568000002,287.0762,12300.9706,321.05519999999996,156.57458333333332,21993.010000000002
1508,2017-11-17,190.85470257999998,260.44919999999996,190.911307,255.3138,12353.8233,319.62888,151.76833333333332,18440.31
1509,2017-11-18,179.26446285999998,262.98413,179.34243956999998,273.3675,12442.3028,322.02624,136.39125,18862.989999999998
1510,2017-11-19,162.05625109000002,205.54102,162.1007974,296.3862,12557.0925,324.36480000000006,120.51916666666666,14663.52
1511,2017-11-20,188.1614989,200.90415,188.24507496,273.8461,12602.4744,322.10040000000004,104.73541666666665,13323.06
1512,2017-11-21,192.52140860999998,190.85766999999998,192.79856825,230.9988,12604.8877,319.0824,111.31833333333334,12043.630000000001
1513,2017-11-22,193.54367601,234.68605000000002,193.66962445,173.8171,12590.8503,311.94072000000006,109.31916666666665,15022.07
1514,2017-11-23,194.75994796,227.03389,194.88723628,167.4008,12570.0207,324.44808,121.1729166666667,14902.96
1515,2017-11-24,193.21633652,223.63169000000002,193.26891187,196.8667,12576.4749,331.69536,101.52583333333332,14500.449999999999
1516,2017-11-25,183.63329534,210.49730000000002,183.77845330000002,186.9486,12587.5531,333.78816,97.31041666666668,13688.019999999999
1517,2017-11-26,166.49631836,280.11123000000003,167.93385404,152.949,12598.7784,336.93216,83.55833333333332,18915.829999999998
1518,2017-11-27,194.8814091,206.70541999999998,195.01123005000002,145.02,12559.8129,336.81167999999997,86.88083333333333,13003.64
1519,2017-11-28,197.10608215,199.43286,197.27644055000002,140.1686,12519.7529,336.54696,89.92041666666667,12007.210000000001
1520,2017-11-29,198.11627471,230.60542,198.38512891,133.5698,12476.0037,339.8316,88.01125,14172.720000000001
1521,2017-11-30,197.94359674,226.60145,198.10272487999998,132.2192,12431.9079,340.57008,88.59375,14913.94
1522,2017-12-01,193.79355182999998,251.62006999999997,193.86775562,152.2767,12409.9772,340.42824,83.83999999999999,17765.91
1523,2017-12-02,184.34518660999998,244.62532,184.41042348,175.9709,12419.3246,343.47024,80.57833333333333,16765.7
1524,2017-12-03,167.28914551,227.64051,167.34799776,157.071,12413.37,338.84328,76.28625,16817.43
1525,2017-12-04,192.65752894,252.76481,193.02068337,149.354,12383.8956,338.97624,72.44916666666667,18218.03
1526,2017-12-05,196.64557537000002,243.41781,196.9443456,171.0974,12365.1484,330.93480000000005,77.44875,16664.39
1527,2017-12-06,197.04325828,200.95939000000004,197.10203515999999,119.471,12295.5656,339.79391999999996,78.34708333333333,13178.27
1528,2017-12-07,195.10789420999998,209.16357,195.15762844999998,119.0409,12238.8973,344.29319999999996,81.15249999999999,14071.390000000001
1529,2017-12-08,173.56785,147.17604,173.66731841,144.1376,12206.4045,347.04983999999996,81.57958333333333,9744.51
1530,2017-12-09,179.56518268000002,151.30836000000002,179.62638969,223.4734,12232.542,348.08352,85.32666666666667,9431.77
1531,2017-12-10,167.13918794,176.2926,167.23597382,173.874,12251.8417,345.87576,85.63333333333333,10884.7
1532,2017-12-11,190.77034085,193.15546,190.84646186,169.5603,12234.7108,346.104,91.10416666666667,12689.33
1533,2017-12-12,192.46644949,214.66305000000003,192.67816297,181.0258,12237.6693,344.78016,85.20583333333333,14503.619999999997
1534,2017-12-13,190.54984822,206.81222999999997,190.81395971,131.6534,12174.0737,334.548,89.10916666666667,13641.460000000001
1535,2017-12-14,192.81783794999998,231.66453000000004,193.02522399,107.138,12141.5314,345.22872,83.61833333333334,15848.850000000002
1536,2017-12-15,193.78009887000002,245.94207999999998,193.83039288,99.7272,12069.2295,347.05368,77.22083333333333,16701.16
1537,2017-12-16,183.00007909,238.13169,183.46807443,102.7827,12005.522,349.73112,81.88333333333333,15921.710000000001
1538,2017-12-17,166.67492238,211.67087000000004,166.92014458000003,85.9887,11943.3154,346.87392,77.15583333333335,14047.549999999997
1539,2017-12-18,192.03233980000002,185.03662000000003,191.05182259999998,85.9492,11846.8645,345.42528,91.4925,12700.730000000001
1540,2017-12-19,197.44785177999998,200.1541,194.90529766999998,74.522,11736.5946,344.08512,89.66000000000001,13887.81
1541,2017-12-20,195.31032231,190.10888,194.27048108000002,81.5188,11630.5092,341.94527999999997,101.45666666666666,12870.98
1542,2017-12-21,197.19802226,215.73664,194.81214531,79.9466,11523.8481,346.67472000000004,106.92,14774.630000000001
1543,2017-12-22,193.31962395,205.14548999999997,192.14458711,77.2918,11424.6222,347.84136,114.05333333333333,14026.17
1544,2017-12-23,180.7233297,180.96718,180.86455969,80.4086,11339.4991,351.46128,116.22916666666667,12131.460000000001
1545,2017-12-24,162.44166588,172.73434,162.49629443999999,88.9525,11277.2941,352.09968,121.53416666666665,11644.279999999997
1546,2017-12-25,149.52662148,164.72390999999996,149.59202802000001,94.647,11238.6547,353.9771999999999,126.28250000000001,11108.89
1547,2017-12-26,179.73670015,239.00935,179.63141431,99.1567,11175.5942,353.94048,139.34416666666667,17413.629999999997
1548,2017-12-27,183.39448385,299.91088999999994,183.48366205000002,132.154,11154.6105,354.20976,144.57000000000002,22692.859999999997
1549,2017-12-28,183.35624650999998,326.20031000000006,183.51189883,115.2233,11112.1116,351.41880000000003,142.92416666666665,25022.16
1550,2017-12-29,180.29406604999997,303.8882299999999,180.37484574,127.512,11087.7692,351.81552,145.49958333333333,23593.600000000006
1551,2017-12-30,167.68403741,274.05932000000007,169.26081215,131.9997,11081.16,353.36016,162.96416666666667,21436.93
1552,2017-12-31,151.07637368000002,266.01309,155.20367664,131.4558,11091.032,354.73296000000005,150.86,20929.139999999996
1553,2018-01-01,136.82629881,251.35703,139.83378118000002,130.9373,11113.0801,352.95888,121.03458333333333,21943.757552099178
1554,2018-01-02,161.71674280000002,285.58641000000006,163.23383909999998,136.6475,11131.663,353.70480000000003,136.3175,25170.783256684797
1555,2018-01-03,169.13523644999998,266.90391,173.74158965,150.1552,11144.3944,351.82152,135.04208333333332,23161.312861217986
1556,2018-01-04,173.27379613,284.30212,178.11340647,142.3747,11146.1807,353.18424,144.26916666666668,25048.14594695165
1557,2018-01-05,179.02502047000002,317.6816,180.86367625999998,148.1886,11147.8877,349.28016,136.40583333333333,27852.580316466156
1558,2018-01-06,168.94853296,304.99594,173.08240705,118.149,11134.7287,341.07,136.32666666666665,26919.9162048377
1559,2018-01-07,156.45060797000002,288.51489999999995,158.04195703,104.9711,11118.5438,344.56872000000004,133.05166666666665,25455.05321107046
1560,2018-01-08,158.04392693,271.9552,161.58625494999998,92.4148,11086.9783,345.88056,132.06416666666667,25011.36892612412
1561,2018-01-09,179.33740418,286.42071000000004,181.73323874000002,140.7874,11087.4519,350.95176000000004,134.23583333333332,25548.035718625706
1562,2018-01-10,181.06982187,292.87764999999996,183.70830978,154.5716,11097.5004,347.96424,134.3166666666667,26260.6578687186
1563,2018-01-11,188.25206780000002,301.53777,188.31571326,137.3697,11079.5014,344.0004,134.68250000000003,26774.367174285617
1564,2018-01-12,188.18739084,302.19942,188.67803528,157.0835,11086.9281,347.58912,133.4416666666667,27319.743070042525
1565,2018-01-13,178.72739387000001,289.87913000000003,178.84551722999998,111.8459,11027.4636,351.25008,131.55499999999998,26085.070990619664
1566,2018-01-14,163.48379422,274.03934,163.65633880000001,113.172,11016.0114,349.03272000000004,129.27666666666667,24587.274308493816
1567,2018-01-15,187.33125085,267.08367,187.41346073,120.3742,10987.5923,348.89232,114.52958333333333,24075.55033541714
1568,2018-01-16,186.50760134,286.94379000000004,189.48879771,121.1595,10954.0678,341.36712,125.97833333333334,25900.371769241916
1569,2018-01-17,183.83209593,283.99134999999995,189.48661753,141.9422,10947.3536,344.23992,120.93874999999998,25681.756727625136
1570,2018-01-18,181.45759582999997,292.16752999999994,188.88155155,166.3187,10959.6304,346.97664000000003,121.46166666666666,26498.91567525313
1571,2018-01-19,185.95187483,284.06451999999996,191.04391809,190.1717,10990.3026,340.18559999999997,122.10166666666667,25774.839326557674
1572,2018-01-20,175.52915998000003,231.91857000000002,182.52276786000002,148.4901,10981.9249,334.24440000000004,116.54916666666666,21246.972172457867
1573,2018-01-21,161.56658081999998,136.07177000000001,165.61798515,118.957,10955.5388,340.43568,94.12083333333334,12373.189734347337
1574,2018-01-22,184.10762146,201.65448,191.49403227000002,96.1259,10893.5755,334.92336,118.13166666666667,17874.78135638751
1575,2018-01-23,186.79298997000004,221.18568999999997,194.18329525,96.9653,10829.4851,325.43736,115.38875,19617.93962334721
1576,2018-01-24,186.23607872000002,235.38142000000005,193.27781794999999,90.6433,10764.6155,320.97672000000006,113.09791666666666,20304.258952399534
1577,2018-01-25,190.11544547999998,243.99928999999997,195.08592678,74.8605,10672.158,326.76168,114.19,20569.784229598914
1578,2018-01-26,189.22547287,220.41085,195.24315090000002,78.383,10590.7564,333.67872000000006,112.67583333333334,19201.474995220025
1579,2018-01-27,178.5034459,208.91802,185.78976212,80.9902,10515.7225,335.80344,120.2625,18702.86003660812
1580,2018-01-28,159.76037717000003,200.39099000000002,167.49564228,88.601,10470.7351,336.71232000000003,115.50083333333333,18185.48403377057
1581,2018-01-29,188.27978333,231.91441,194.17505362,77.1274,10384.3885,339.26208,120.73416666666667,20184.627999128912
1582,2018-01-30,194.96273061,254.65641,196.78182068,89.6354,10302.2427,340.3212,119.19791666666667,21947.18836408892
1583,2018-01-31,197.11087156,247.87715999999998,197.16341917,77.3195,10204.1641,324.74327999999997,121.91541666666667,21316.280134730347
1584,2018-02-01,194.33341764,331.49577999999997,195.84130223,69.3827,10108.5901,327.27191999999997,138.67333333333332,27517.305531017366
1585,2018-02-02,192.80776305,387.62046,194.67807857,85.3104,10043.8981,336.108,134.01833333333335,31157.16331909529
1586,2018-02-03,183.56487207,397.19473,183.88986847,105.6485,10005.7229,320.75232,148.98083333333335,32259.755670364168
1587,2018-02-04,165.45962015,391.92019,165.71675415,80.0249,9968.8138,334.87176,146.01,32776.32831263252
1588,2018-02-05,186.11085756999998,428.96895,189.02489175,75.8112,9903.9723,340.59767999999997,147.30416666666667,35369.089410044726
1589,2018-02-06,189.83472378,412.19208000000003,192.69174703,82.1112,9837.7781,336.49008000000003,130.64124999999999,34002.95933247544
1590,2018-02-07,190.80420557,421.30982,193.86328468000002,77.7583,9773.1098,327.97152,149.76916666666668,34912.35583715678
1591,2018-02-08,193.05189538,386.30942000000005,195.20852051,68.0239,9686.6759,327.34152,132.59416666666667,31947.979511922713
1592,2018-02-09,194.70427381,413.73519,194.97695962999998,62.8515,9596.8523,325.86216,133.97208333333336,34691.730431270946
1593,2018-02-10,183.63093607,479.66098000000005,184.09179981,70.6514,9533.4885,319.24152000000004,131.155,38495.81063194998
1594,2018-02-11,166.19222995,508.05087999999995,166.99795534,80.3852,9504.624,311.532,133.67916666666667,39062.49655084175
1595,2018-02-12,188.12754332,534.7352099999999,188.74024928,85.6907,9463.0643,319.45296,135.82833333333335,40913.33391296397
1596,2018-02-13,189.32779525,543.7059399999999,189.78111012,76.5661,9406.09,324.55968,133.93333333333334,42042.034446246544
1597,2018-02-14,191.25991926,526.9590399999998,191.31855480000002,77.9872,9352.483,319.77696000000003,134.10125,41053.2632934879
1598,2018-02-15,191.47118107,537.3630700000001,191.59379619,83.6645,9297.8445,315.63936,137.25166666666667,42401.81688625985
1599,2018-02-16,193.93394961999996,540.75522,194.23922947,83.1438,9237.215,324.9504,138.30666666666664,43049.06882417733
1600,2018-02-17,184.61354963,435.58647,185.16827616999998,84.769,9179.2369,329.56152000000003,131.91791666666666,35932.18471800742
1601,2018-02-18,165.64379423,363.34118,166.74332998,85.5371,9136.5281,332.15448,127.24583333333332,31258.002680348254
1602,2018-02-19,189.81504546000002,391.81602999999996,190.07544091,94.4106,9077.4403,320.87376,136.67249999999999,33093.26740227318
1603,2018-02-20,192.52789652,382.7690099999999,192.66787212,80.935,8999.3764,323.51640000000003,141.09,32400.41440207455
1604,2018-02-21,193.41480782999997,398.00922,193.51146525,89.1112,8926.7019,314.99496000000005,158.37958333333333,33638.81989006243
1605,2018-02-22,191.76209907,441.43947000000003,191.88009949000002,82.4349,8862.228,323.33592,146.99416666666667,36657.73533802327
